#TYPICAL METEOROLOGICAL YEAR (P50) - HOURLY VALUES OF SOLAR RADIATION AND METEOROLOGICAL PARAMETERS
#
#Customer name: FICHTNER GmbH & Co. KG
#Issued: 2019-03-19 10:58
#
#Site name: Abu Dhabi PV2, United Arab Emirates (AE)
#Latitude: 24.133889
#Longitude: 54.520833
#Elevation: 31.0 m a.s.l.
#http://solargis.info/imaps/#tl=Google:satellite&loc=24.133889,54.520833&z=14 
#
#
#Output from the climate database Solargis v2.1.28
#
#Solar radiation data
#Description: data calculated from Meteosat MSG IODC and Meteosat MFG IODC satellite data ((c) 2019 EUMETSAT) and from atmospheric data ((c) 2019 ECMWF, NOAA and NASA) by Solargis method 
#Summarization type: hourly (typical meteorological year)
#Summarization period: 01/01/1999 - 31/12/2018
#Spatial resolution: 250 m
#
#Meteorological data
#Description: spatially disaggregated from CFSR, CFSv2 and GFS ((c) 2019 NOAA) and MERRA2 ((c) 2019 NASA) by Solargis method 
#Summarization type: hourly (typical meteorological year)
#Summarization period: 01/01/1999 - 31/12/2018
#Spatial resolution: temperature 1 km, other meteorological parameters 33 km to 55 km
#
#Service provider: Solargis s.r.o., M. Marecka 3, Bratislava, Slovakia
#Company ID: 45 354 766, VAT Number: SK2022962766
#Registration: Business register, District Court Bratislava I, Section Sro, File 62765/B
#http://solargis.com, contact@solargis.com
#
#Disclaimer:
#Considering the nature of climate fluctuations, interannual and long-term changes, as well as the uncertainty of measurements and calculations, Solargis s.r.o. cannot take full guarantee of the accuracy of estimates. The maximum possible has been done for the assessment of climate conditions based on the best available data, software and knowledge. Solargis s.r.o. shall not be liable for any direct, incidental, consequential, indirect or punitive damages arising or alleged to have arisen out of use of the provided data. Solargis is a trade mark of Solargis s.r.o.
#
#Copyright (c) 2019 Solargis s.r.o.
#
#
#TMY method: SolarGIS_2
#TMY created from following years: 1:2007 2:2014 3:2001 4:2008 5:2009 6:2001 7:2009 8:2010 9:2003 10:2004 11:2009 12:2003 
#
#Columns:
#Day - Day of year
#Time - Time reference UTC+4, time step 60 min, time format HH:MM, center of the averaging interval
#GHI - Global horizontal irradiation [Wh/m2], no data value -9
#DNI - Direct normal irradiation [Wh/m2], no data value -9
#DIF - Diffuse horizontal irradiation [Wh/m2], no data value -9
#SE - Sun altitude (elevation) angle [deg.]
#SA - Sun azimuth angle [deg.]
#TEMP - Air temperature at 2 m [deg. C]
#WS - Wind speed at 10 m [m/s]
#WD - Wind direction at 10 m [deg.]
#RH - Relative humidity [%]
#AP - Atmospheric pressure [hPa]
#PWAT - Precipitable water [kg/m2], no data value -99
#
#Data:
Day;Time;GHI;DNI;DIF;SE;SA;TEMP;WS;WD;RH;AP;PWAT
219;10:30;808;549;333;61.40;-79.44;46.0;1.5;182;15.6;996.9;27.6
219;11:30;911;589;354;74.23;-60.20;46.8;2.5;341;16.6;996.2;28.8
219;12:30;945;599;362;80.95;3.37;47.1;3.8;335;17.3;995.5;29.1
219;13:30;905;587;353;73.29;62.63;47.0;5.3;336;18.2;994.9;29.4
219;14:30;796;543;331;60.34;80.29;46.3;6.4;338;19.5;994.5;30.2
219;15:30;631;462;299;46.74;88.49;45.0;7.1;340;21.3;994.4;31.6
219;16:30;432;359;236;33.08;94.43;43.3;7.1;341;23.9;994.3;33.6
219;17:30;224;222;148;19.53;99.79;41.2;6.5;344;27.9;994.4;35.2
219;18:30;62;47;54;6.32;105.31;38.7;5.2;347;33.5;994.9;35.3
219;19:30;0;0;0;-6.53;111.54;36.6;3.9;354;39.7;995.5;34.3
219;20:30;0;0;0;-19.25;119.11;35.2;2.8;93;44.4;995.8;33.0
219;21:30;0;0;0;-30.58;128.92;34.1;2.2;13;47.1;996.2;32.3
219;22:30;0;0;0;-40.17;142.12;33.2;2.0;22;48.9;995.9;32.1
219;23:30;0;0;0;-46.84;159.72;32.4;1.9;30;50.1;995.4;31.9
220;0:30;0;0;0;-49.15;-179.13;31.7;2.0;34;52.0;994.9;31.9
220;1:30;0;0;0;-46.45;-158.17;31.1;2.1;41;54.4;994.5;31.9
220;2:30;0;0;0;-39.50;-140.92;30.7;2.1;53;56.2;994.3;32.1
220;3:30;0;0;0;-29.80;-127.91;30.4;2.0;76;56.7;994.2;32.6
220;4:30;0;0;0;-18.43;-118.18;30.0;2.2;104;56.1;994.4;33.6
220;5:30;1;0;1;-5.39;-110.74;30.2;2.7;127;52.4;994.8;33.9
220;6:30;64;62;52;7.33;-104.58;31.9;3.5;142;44.7;995.3;33.2
220;7:30;243;248;155;20.53;-99.07;34.5;4.1;154;35.8;995.5;32.7
220;8:30;448;359;248;34.10;-93.65;37.9;3.6;166;27.3;995.5;32.2
220;9:30;639;461;302;47.76;-87.54;41.2;2.6;178;21.4;995.1;31.8
220;10:30;810;562;325;61.33;-78.85;43.7;1.8;198;18.3;994.4;31.6
220;11:30;915;610;338;74.10;-59.28;45.2;1.3;234;17.1;993.9;31.4
220;12:30;949;621;345;80.70;3.48;46.0;1.5;279;16.7;993.1;31.3
220;13:30;909;608;336;73.11;61.86;46.2;2.0;309;17.0;992.6;31.9
220;14:30;800;565;317;60.21;79.77;46.0;2.6;325;18.0;992.2;32.9
220;15:30;635;477;292;46.62;88.10;45.4;3.1;334;19.0;991.6;33.5
220;16:30;435;378;230;32.96;94.12;44.3;3.4;341;20.4;991.9;33.5
220;17:30;226;237;145;19.40;99.52;42.4;3.7;347;23.5;992.3;33.7
220;18:30;63;77;51;6.19;105.06;39.6;3.9;354;28.6;992.6;34.1
220;19:30;0;0;0;-6.72;111.30;37.2;4.0;93;35.0;993.3;34.5
220;20:30;0;0;0;-19.43;118.88;35.9;3.6;17;40.0;993.8;34.7
220;21:30;0;0;0;-30.79;128.70;34.9;3.1;33;43.2;994.2;35.3
220;22:30;0;0;0;-40.42;141.94;34.2;2.8;49;44.9;993.9;36.9
220;23:30;0;0;0;-47.11;159.63;33.7;2.7;63;44.9;993.5;37.4
221;0:30;0;0;0;-49.43;-179.08;33.4;2.5;74;43.8;993.4;36.1
221;1:30;0;0;0;-46.70;-157.98;32.9;2.3;84;42.1;992.9;34.6
221;2:30;0;0;0;-39.71;-140.67;32.3;2.3;98;40.1;992.8;33.1
221;3:30;0;0;0;-29.96;-127.64;31.7;2.5;115;37.7;993.4;31.6
221;4:30;0;0;0;-18.56;-117.91;31.2;3.0;134;35.1;993.5;29.7
221;5:30;0;0;0;-5.48;-110.47;31.3;3.8;150;32.1;993.9;28.4
221;6:30;70;81;58;7.25;-104.30;32.9;5.3;161;29.0;994.8;28.0
221;7:30;240;239;155;20.46;-98.77;35.2;6.9;170;26.6;995.3;27.4
221;8:30;449;375;240;34.04;-93.31;37.9;7.3;180;23.5;995.3;26.9
221;9:30;646;480;295;47.70;-87.12;41.0;7.1;190;19.9;995.0;27.2
221;10:30;807;556;328;61.25;-78.26;43.5;6.2;199;16.8;994.2;28.6
221;11:30;911;594;349;73.96;-58.35;45.2;5.1;204;15.4;993.3;29.5
221;12:30;945;605;356;80.45;3.59;46.3;3.8;210;14.2;992.7;29.7
221;13:30;904;592;347;72.93;61.11;46.9;2.3;222;13.3;992.1;29.7
221;14:30;795;549;327;60.08;79.24;47.0;1.1;259;13.7;991.6;29.7
221;15:30;629;466;296;46.50;87.72;46.6;1.1;322;14.2;991.4;30.0
221;16:30;429;362;234;32.84;93.81;45.8;1.8;350;15.2;991.4;30.5
221;17:30;221;223;145;19.27;99.25;43.9;2.5;180;17.5;991.5;31.2
221;18:30;60;46;53;6.04;104.81;40.8;3.1;6;22.0;991.5;32.2
221;19:30;0;0;0;-6.92;111.06;38.6;3.3;16;27.0;992.0;33.2
221;20:30;0;0;0;-19.61;118.65;37.2;3.0;28;30.7;992.7;34.3
221;21:30;0;0;0;-31.01;128.47;36.2;2.6;43;33.7;993.2;35.5
221;22:30;0;0;0;-40.67;141.75;35.3;2.2;62;35.8;993.2;37.2
221;23:30;0;0;0;-47.39;159.54;34.4;2.0;82;36.7;992.9;38.0
222;0:30;0;0;0;-49.71;-179.03;33.7;1.9;100;36.3;992.5;37.0
222;1:30;0;0;0;-46.95;-157.79;33.3;1.8;112;35.1;992.5;35.8
222;2:30;0;0;0;-39.91;-140.42;32.8;1.8;119;34.6;992.5;34.6
222;3:30;0;0;0;-30.13;-127.37;32.0;2.1;121;34.2;992.5;33.3
222;4:30;0;0;0;-18.68;-117.63;31.3;2.6;123;34.0;992.9;31.7
222;5:30;0;0;0;-5.57;-110.19;31.4;3.4;129;33.0;993.9;30.8
222;6:30;69;53;60;7.17;-104.02;33.0;4.9;139;30.4;994.8;30.7
222;7:30;236;226;155;20.39;-98.47;35.3;6.3;151;27.9;995.4;30.2
222;8:30;445;364;243;33.97;-92.96;38.1;6.7;164;25.9;995.8;29.6
222;9:30;643;468;301;47.64;-86.69;40.9;6.3;177;23.4;996.0;29.0
222;10:30;804;543;335;61.17;-77.66;43.3;5.5;189;20.8;995.5;28.5
222;11:30;907;582;358;73.81;-57.43;44.8;4.7;200;19.4;995.1;28.1
222;12:30;941;592;366;80.19;3.70;45.8;3.8;212;18.4;994.5;28.0
222;13:30;900;579;356;72.74;60.36;46.4;2.7;232;17.6;994.1;28.1
222;14:30;783;518;341;59.94;78.72;46.5;1.9;271;17.6;993.4;28.5
222;15:30;610;422;307;46.37;87.33;45.9;2.1;318;18.3;993.0;29.6
222;16:30;414;310;248;32.71;93.49;44.8;3.0;343;19.8;992.9;31.6
222;17:30;216;202;147;19.14;98.97;42.9;3.9;267;23.1;993.4;33.2
222;18:30;43;27;37;5.90;104.55;40.3;4.5;8;27.9;993.8;34.0
222;19:30;0;0;0;-7.12;110.82;38.4;4.8;20;32.5;994.4;34.4
222;20:30;0;0;0;-19.80;118.41;37.6;4.6;34;35.4;994.8;34.8
222;21:30;0;0;0;-31.23;128.25;36.9;4.3;51;36.7;995.4;34.0
222;22:30;0;0;0;-40.92;141.57;36.5;4.0;70;36.0;995.5;31.5
222;23:30;0;0;0;-47.67;159.45;36.2;3.8;89;33.8;995.2;29.6
223;0:30;0;0;0;-50.00;-178.96;35.9;3.9;109;31.0;994.6;28.6
223;1:30;0;0;0;-47.21;-157.59;35.5;3.9;127;29.2;994.5;27.7
223;2:30;0;0;0;-40.12;-140.15;34.9;3.7;143;28.2;994.5;27.4
223;3:30;0;0;0;-30.29;-127.09;34.4;3.6;157;27.8;994.5;27.1
223;4:30;0;0;0;-18.81;-117.35;33.8;3.5;166;27.8;994.9;26.5
223;5:30;0;0;0;-5.66;-109.91;33.5;3.5;173;27.7;995.9;26.3
223;6:30;68;50;59;7.09;-103.73;34.1;3.9;174;27.1;996.8;26.8
223;7:30;233;217;155;20.32;-98.16;35.5;4.6;175;25.4;997.4;27.4
223;8:30;441;352;246;33.91;-92.61;38.0;4.8;180;22.8;997.5;27.7
223;9:30;638;456;306;47.58;-86.25;41.0;4.5;190;20.4;997.5;27.8
223;10:30;800;531;342;61.09;-77.05;43.4;3.5;196;18.7;997.1;27.7
223;11:30;903;570;366;73.67;-56.50;45.1;2.3;197;16.6;996.2;27.7
223;12:30;937;580;374;79.92;3.82;46.1;1.2;204;15.0;995.4;28.1
223;13:30;896;567;364;72.54;59.63;46.6;0.5;297;15.3;994.7;28.3
223;14:30;785;527;337;59.79;78.19;46.4;1.6;352;16.4;994.5;28.2
223;15:30;620;442;304;46.24;86.94;46.0;2.7;357;17.4;994.2;28.7
223;16:30;419;338;238;32.58;93.17;45.2;3.5;180;18.3;993.9;29.7
223;17:30;212;203;144;19.00;98.69;43.5;4.1;1;20.1;994.4;31.0
223;18:30;56;40;49;5.75;104.30;40.8;4.2;3;24.1;994.8;32.3
223;19:30;0;0;0;-7.31;110.57;38.5;4.2;9;29.1;995.4;32.8
223;20:30;0;0;0;-20.00;118.17;37.1;3.8;18;33.5;995.8;32.8
223;21:30;0;0;0;-31.45;128.02;35.8;3.2;30;37.4;996.3;32.4
223;22:30;0;0;0;-41.18;141.38;34.8;2.7;42;40.4;996.0;30.9
223;23:30;0;0;0;-47.96;159.36;34.0;2.4;56;41.8;995.5;30.0
224;0:30;0;0;0;-50.29;-178.90;33.3;2.2;69;41.7;995.3;30.2
224;1:30;0;0;0;-47.47;-157.39;32.8;2.2;80;41.3;994.9;30.5
224;2:30;0;0;0;-40.33;-139.88;32.2;2.3;90;40.6;994.7;30.8
224;3:30;0;0;0;-30.46;-126.80;31.8;2.5;100;39.7;995.3;31.7
224;4:30;0;0;0;-18.94;-117.06;31.3;2.8;111;38.6;995.8;33.2
224;5:30;0;0;0;-5.75;-109.62;31.5;3.4;122;36.3;996.3;34.6
224;6:30;70;84;57;7.01;-103.43;33.1;4.6;132;32.8;996.9;35.6
224;7:30;234;229;155;20.25;-97.84;35.5;5.8;142;29.3;997.5;36.0
224;8:30;412;273;260;33.85;-92.25;38.2;6.0;149;26.4;997.5;36.2
224;9:30;648;489;292;47.51;-85.81;41.0;5.4;148;23.2;997.2;36.4
224;10:30;812;573;319;61.01;-76.44;43.5;4.5;140;20.1;996.6;36.5
224;11:30;916;612;338;73.51;-55.58;45.1;3.8;133;18.2;996.1;36.5
224;12:30;949;623;345;79.65;3.95;46.3;2.9;125;16.3;995.1;36.3
224;13:30;907;610;336;72.34;58.90;47.1;1.9;106;14.4;994.4;35.7
224;14:30;797;565;317;59.64;77.67;47.2;1.5;56;14.6;993.9;35.1
224;15:30;630;476;291;46.10;86.55;46.7;2.4;16;15.8;993.4;35.2
224;16:30;429;375;228;32.44;92.85;45.7;3.8;5;17.5;993.3;36.0
224;17:30;219;231;142;18.85;98.41;43.6;4.9;1;20.7;993.4;36.9
224;18:30;58;47;50;5.60;104.04;40.5;5.4;92;27.3;993.9;37.7
224;19:30;0;0;0;-7.51;110.32;38.0;5.8;8;34.4;994.7;37.8
224;20:30;0;0;0;-20.19;117.93;36.6;5.5;19;39.7;995.4;37.6
224;21:30;0;0;0;-31.68;127.79;35.4;4.7;31;43.1;995.5;36.1
224;22:30;0;0;0;-41.44;141.19;34.5;4.0;42;44.6;995.5;32.6
224;23:30;0;0;0;-48.25;159.26;33.6;3.5;50;45.0;995.5;30.6
225;0:30;0;0;0;-50.59;-178.83;32.7;3.2;57;44.9;995.0;30.9
225;1:30;0;0;0;-47.73;-157.17;31.8;3.0;67;45.2;994.5;31.4
225;2:30;0;0;0;-40.54;-139.60;31.0;2.9;83;45.9;994.8;32.1
225;3:30;0;0;0;-30.62;-126.50;30.4;3.1;103;46.6;995.3;32.4
225;4:30;0;0;0;-19.07;-116.76;29.9;3.6;121;46.7;995.9;32.3
225;5:30;0;0;0;-5.85;-109.33;29.9;4.6;135;46.0;996.4;32.0
225;6:30;70;88;57;6.94;-103.14;31.1;5.9;146;44.0;996.9;31.5
225;7:30;233;225;155;20.18;-97.53;33.3;6.9;155;40.4;997.6;31.6
225;8:30;444;367;241;33.79;-91.89;35.9;7.0;160;35.5;997.5;32.2
225;9:30;618;411;317;47.45;-85.36;38.8;6.4;159;30.2;997.5;33.0
225;10:30;816;578;318;60.93;-75.82;41.5;5.5;155;25.2;997.1;34.1
225;11:30;920;626;330;73.35;-54.66;43.6;4.4;149;21.5;996.1;34.9
225;12:30;954;637;337;79.37;4.08;45.0;3.3;146;19.1;995.4;34.9
225;13:30;912;623;328;72.12;58.20;46.0;2.3;137;16.9;994.9;34.8
225;14:30;801;579;310;59.48;77.14;46.4;1.4;112;15.7;994.4;34.6
225;15:30;632;494;281;45.96;86.16;46.1;1.2;60;16.1;994.2;34.5
225;16:30;429;374;231;32.30;92.53;45.5;1.8;22;16.9;994.2;34.0
225;17:30;219;242;140;18.71;98.13;43.7;2.7;8;19.3;994.3;34.3
225;18:30;58;74;47;5.45;103.77;40.7;3.4;2;24.2;994.5;35.6
225;19:30;0;0;0;-7.71;110.07;38.1;4.3;5;30.8;994.9;35.8
225;20:30;0;0;0;-20.40;117.69;36.3;4.4;15;37.2;995.4;34.6
225;21:30;0;0;0;-31.91;127.56;35.0;3.9;27;42.1;995.5;32.8
225;22:30;0;0;0;-41.71;141.00;33.9;3.3;39;45.6;995.5;30.6
225;23:30;0;0;0;-48.55;159.17;33.0;2.8;50;47.3;995.5;28.8
226;0:30;0;0;0;-50.89;-178.75;32.3;2.5;61;47.6;995.5;27.8
226;1:30;0;0;0;-48.00;-156.95;31.6;2.5;70;47.5;995.3;27.3
226;2:30;0;0;0;-40.76;-139.31;31.0;2.5;78;47.0;995.2;27.5
226;3:30;0;0;0;-30.79;-126.20;30.5;2.6;86;46.0;995.5;27.5
226;4:30;0;0;0;-19.20;-116.47;30.0;2.7;99;44.5;995.6;27.0
226;5:30;0;0;0;-5.94;-109.04;30.1;3.2;116;42.4;996.0;26.9
226;6:30;74;112;57;6.86;-102.83;31.6;4.2;134;38.6;996.6;27.4
226;7:30;253;308;144;20.12;-97.20;34.1;5.0;147;33.6;997.1;28.0
226;8:30;469;454;218;33.73;-91.52;37.3;4.7;154;28.0;997.5;28.4
226;9:30;670;563;262;47.39;-84.91;40.4;4.0;148;23.5;997.2;28.8
226;10:30;833;642;281;60.84;-75.19;42.8;3.2;133;20.2;996.6;29.6
226;11:30;937;680;296;73.19;-53.75;44.5;2.7;124;17.0;996.1;30.3
226;12:30;970;690;301;79.09;4.22;45.6;1.9;114;14.9;995.1;30.6
226;13:30;928;677;294;71.91;57.50;46.0;1.0;76;14.9;994.4;30.7
226;14:30;816;634;279;59.32;76.61;46.0;1.4;99;16.2;994.0;30.8
226;15:30;647;550;258;45.82;85.76;45.6;2.5;348;17.2;993.6;31.4
226;16:30;443;428;216;32.15;92.20;44.7;3.7;345;18.7;993.5;32.1
226;17:30;227;285;134;18.56;97.84;42.6;4.5;346;22.2;993.8;33.0
226;18:30;60;95;47;5.29;103.51;39.5;4.9;349;28.9;994.3;33.9
226;19:30;0;0;0;-7.91;109.82;37.1;4.9;267;36.6;994.8;34.1
226;20:30;0;0;0;-20.60;117.44;35.7;4.4;7;42.6;995.4;33.8
226;21:30;0;0;0;-32.15;127.33;34.5;3.5;19;47.2;995.5;33.6
226;22:30;0;0;0;-41.98;140.80;33.5;2.9;33;49.7;995.5;33.4
226;23:30;0;0;0;-48.85;159.08;32.7;2.5;49;50.0;995.5;32.8
227;0:30;0;0;0;-51.19;-178.67;32.0;2.4;65;48.7;995.4;31.7
227;1:30;0;0;0;-48.26;-156.72;31.5;2.3;82;46.4;994.9;30.9
227;2:30;0;0;0;-40.97;-139.02;31.1;2.3;97;43.2;994.5;30.5
227;3:30;0;0;0;-30.95;-125.89;30.7;2.5;112;40.2;994.8;30.4
227;4:30;0;0;0;-19.32;-116.16;30.2;2.9;125;38.5;995.3;30.5
227;5:30;0;0;0;-6.04;-108.74;30.3;3.5;137;37.6;995.9;30.9
227;6:30;74;113;57;6.78;-102.53;31.7;4.6;146;35.1;996.4;31.5
227;7:30;252;311;143;20.05;-96.87;34.0;5.5;154;31.2;996.8;31.8
227;8:30;468;448;221;33.67;-91.15;37.2;5.2;161;26.4;997.3;32.0
227;9:30;670;567;259;47.32;-84.45;40.4;4.4;169;22.2;997.0;32.0
227;10:30;833;646;277;60.76;-74.56;42.8;3.0;180;19.7;996.5;31.8
227;11:30;936;685;291;73.03;-52.84;44.2;1.9;197;18.0;996.1;31.8
227;12:30;969;695;297;78.80;4.36;45.1;1.0;239;17.0;995.2;31.9
227;13:30;927;682;289;71.68;56.82;45.5;1.2;305;17.0;994.5;32.3
227;14:30;815;638;275;59.15;76.09;45.5;2.2;331;17.5;994.1;33.0
227;15:30;646;555;255;45.66;85.37;45.0;3.0;339;18.3;993.7;33.6
227;16:30;441;431;214;32.00;91.88;44.0;3.6;345;19.5;993.9;34.2
227;17:30;225;287;132;18.40;97.55;42.2;4.0;351;22.1;994.3;34.5
227;18:30;59;95;46;5.13;103.24;39.4;4.1;269;26.6;994.4;34.5
227;19:30;0;0;0;-8.11;109.56;37.1;4.1;6;32.2;994.8;34.2
227;20:30;0;0;0;-20.81;117.19;35.6;3.5;16;36.5;995.4;33.7
227;21:30;0;0;0;-32.39;127.09;34.5;2.9;30;39.5;995.5;33.2
227;22:30;0;0;0;-42.26;140.60;33.6;2.6;46;41.6;995.5;32.9
227;23:30;0;0;0;-49.16;159.00;32.9;2.6;62;43.0;995.5;32.4
228;0:30;0;0;0;-51.50;-178.58;32.3;2.7;79;43.1;995.5;31.6
228;1:30;0;0;0;-48.53;-156.48;32.0;2.8;98;41.2;995.3;31.4
228;2:30;0;0;0;-41.18;-138.71;31.9;3.0;117;37.9;995.1;31.7
228;3:30;0;0;0;-31.12;-125.58;31.7;3.3;134;34.8;995.3;32.0
228;4:30;0;0;0;-19.45;-115.85;31.5;3.9;146;32.9;995.9;32.5
228;5:30;0;0;0;-6.14;-108.43;31.7;4.7;152;31.4;996.9;33.2
228;6:30;69;86;56;6.70;-102.22;32.9;6.0;156;29.7;997.4;34.2
228;7:30;240;257;150;19.98;-96.54;35.0;7.2;161;28.2;997.8;35.0
228;8:30;452;397;233;33.61;-90.77;37.7;7.7;170;26.1;998.1;35.5
228;9:30;652;502;288;47.26;-83.98;40.4;7.2;177;23.9;997.6;35.6
228;10:30;814;584;313;60.67;-73.93;43.0;6.0;184;21.8;997.1;35.4
228;11:30;917;624;331;72.86;-51.93;44.7;4.7;189;20.2;996.2;35.3
228;12:30;950;634;337;78.51;4.50;45.7;3.4;195;18.8;995.4;35.0
228;13:30;907;620;329;71.45;56.15;46.4;2.0;211;17.1;994.7;34.5
228;14:30;795;575;310;58.97;75.57;46.4;1.0;261;16.5;994.2;34.1
228;15:30;627;490;282;45.51;84.97;45.8;1.4;330;17.6;993.9;34.0
228;16:30;423;382;223;31.85;91.55;45.0;2.3;266;18.9;994.1;34.3
228;17:30;212;233;137;18.24;97.26;43.2;3.0;8;20.8;994.5;34.6
228;18:30;53;45;46;4.97;102.97;40.6;3.4;16;24.5;994.8;34.5
228;19:30;0;0;0;-8.31;109.30;38.5;3.7;27;29.1;995.4;34.1
228;20:30;0;0;0;-21.03;116.94;37.3;3.5;42;32.0;995.8;33.1
228;21:30;0;0;0;-32.63;126.85;36.3;3.0;63;33.3;996.4;32.5
228;22:30;0;0;0;-42.54;140.41;35.6;2.9;87;32.9;996.4;32.7
228;23:30;0;0;0;-49.47;158.91;34.8;3.0;110;32.0;995.9;32.7
229;0:30;0;0;0;-51.81;-178.49;33.9;3.3;127;31.4;995.5;32.5
229;1:30;0;0;0;-48.80;-156.24;33.1;3.5;137;31.3;995.5;32.7
229;2:30;0;0;0;-41.40;-138.40;32.5;3.7;143;31.5;995.4;33.0
229;3:30;0;0;0;-31.28;-125.26;31.8;3.7;146;32.3;995.5;33.5
229;4:30;0;0;0;-19.57;-115.54;31.2;3.9;149;32.7;995.9;33.9
229;5:30;0;0;0;-6.25;-108.12;31.1;4.5;153;33.2;996.6;34.4
229;6:30;67;78;55;6.62;-101.90;32.1;5.7;160;33.1;997.0;34.9
229;7:30;235;240;151;19.92;-96.20;34.0;6.9;169;31.7;997.6;34.8
229;8:30;446;380;237;33.55;-90.39;36.5;7.0;178;29.2;997.5;34.3
229;9:30;645;488;292;47.19;-83.52;39.5;6.2;185;25.8;997.5;33.7
229;10:30;807;564;324;60.57;-73.29;42.1;5.0;191;22.5;997.1;32.8
229;11:30;910;603;344;72.68;-51.03;43.7;3.8;195;20.7;996.1;32.2
229;12:30;943;613;351;78.21;4.64;44.7;2.7;202;19.1;995.1;32.1
229;13:30;900;600;342;71.21;55.50;45.2;1.7;228;18.3;994.2;32.0
229;14:30;787;553;322;58.79;75.04;45.3;1.4;281;18.8;993.8;32.0
229;15:30;620;469;290;45.34;84.57;44.8;2.1;317;19.6;993.6;32.4
229;16:30;416;361;227;31.69;91.22;43.8;2.8;332;20.6;993.5;33.4
229;17:30;207;215;137;18.08;96.97;42.0;3.2;340;23.4;993.5;33.9
229;18:30;45;36;39;4.80;102.70;39.5;3.2;348;28.3;993.7;33.4
229;19:30;0;0;0;-8.52;109.04;37.4;2.9;268;33.5;994.2;32.7
229;20:30;0;0;0;-21.24;116.68;36.1;2.2;9;37.3;994.4;32.3
229;21:30;0;0;0;-32.88;126.60;34.9;1.4;25;40.4;994.5;32.2
229;22:30;0;0;0;-42.83;140.21;33.9;0.9;51;42.9;994.5;32.5
229;23:30;0;0;0;-49.78;158.82;33.1;0.7;83;44.2;994.5;32.5
230;0:30;0;0;0;-52.12;-178.40;32.5;0.6;101;45.0;994.3;31.8
230;1:30;0;0;0;-49.07;-155.98;31.9;0.5;88;45.8;993.9;31.0
230;2:30;0;0;0;-41.61;-138.08;31.5;0.7;72;46.7;993.7;30.2
230;3:30;0;0;0;-31.44;-124.93;31.1;0.8;86;47.3;994.3;29.2
230;4:30;0;0;0;-19.70;-115.21;30.5;1.0;123;47.3;994.5;28.0
230;5:30;0;0;0;-6.36;-107.81;30.3;1.8;150;45.8;994.8;27.1
230;6:30;73;119;56;6.54;-101.58;31.5;3.1;165;41.4;995.4;26.6
230;7:30;252;324;140;19.85;-95.86;34.1;4.4;175;33.7;995.5;26.1
230;8:30;470;463;216;33.49;-90.01;37.4;4.4;185;26.6;995.7;25.6
230;9:30;673;583;252;47.12;-83.04;40.2;3.6;192;22.6;995.9;25.6
230;10:30;836;663;269;60.48;-72.64;42.1;2.5;196;20.6;995.4;26.3
230;11:30;939;701;282;72.50;-50.13;43.5;1.6;203;18.9;995.0;26.8
230;12:30;971;710;287;77.91;4.79;44.3;1.0;228;17.8;994.2;27.1
230;13:30;928;697;280;70.96;54.85;44.7;0.9;283;17.9;993.5;27.5
230;14:30;815;653;266;58.60;74.52;44.7;1.5;321;18.5;993.0;28.3
230;15:30;644;568;247;45.18;84.17;44.2;2.4;332;19.6;992.7;29.3
230;16:30;438;444;207;31.53;90.88;43.2;3.1;338;21.2;992.6;30.2
230;17:30;221;295;128;17.91;96.68;41.2;4.0;343;24.8;992.6;31.1
230;18:30;49;85;37;4.64;102.43;38.3;4.8;350;32.0;992.9;31.8
230;19:30;0;0;0;-8.72;108.78;35.9;5.3;268;40.0;993.5;32.1
230;20:30;0;0;0;-21.46;116.42;34.6;5.3;8;46.3;994.1;32.1
230;21:30;0;0;0;-33.13;126.36;33.6;4.6;18;51.0;994.8;32.0
230;22:30;0;0;0;-43.11;140.00;32.8;3.7;30;54.0;995.3;31.8
230;23:30;0;0;0;-50.10;158.73;32.1;3.1;43;55.4;995.3;31.3
231;0:30;0;0;0;-52.44;-178.29;31.5;2.7;56;55.4;994.9;30.2
231;1:30;0;0;0;-49.35;-155.72;31.0;2.5;67;54.4;994.5;29.4
231;2:30;0;0;0;-41.83;-137.76;30.5;2.2;78;52.6;994.6;29.2
231;3:30;0;0;0;-31.61;-124.60;30.2;2.0;91;50.2;994.6;29.5
231;4:30;0;0;0;-19.82;-114.89;29.9;1.9;113;48.0;994.8;30.7
231;5:30;0;0;0;-6.47;-107.49;30.0;2.2;138;45.2;995.3;31.2
231;6:30;70;100;55;6.47;-101.26;31.4;3.1;155;40.6;995.8;30.8
231;7:30;245;289;145;19.79;-95.52;34.1;4.2;162;34.1;996.4;30.5
231;8:30;461;433;224;33.43;-89.61;37.4;4.4;164;27.5;996.5;30.2
231;9:30;664;545;270;47.06;-82.56;40.5;3.9;165;23.2;996.5;29.4
231;10:30;827;626;292;60.38;-71.99;42.7;3.2;162;20.6;996.5;27.7
231;11:30;930;665;307;72.32;-49.24;44.3;2.4;158;17.8;996.1;26.7
231;12:30;962;675;313;77.61;4.94;45.3;1.5;151;16.0;995.1;26.7
231;13:30;918;661;305;70.71;54.23;45.6;0.7;114;16.2;994.2;26.8
231;14:30;805;615;289;58.41;74.00;45.6;0.9;35;17.1;993.7;27.3
231;15:30;634;530;264;45.00;83.76;45.1;1.8;14;18.0;993.7;27.9
